"id","armor_id","name"
3964609617,1577514344,"Exploring Europa"
3964794364,2184423372,"Solstice"
3965267135,3275463030,"Solstice"
3966513085,3629884836,"""Salvation's Edge"" Raid"
3968998629,3089075939,"Bright Engrams"
3972162588,2321120637,"Exotic Armor Focusing"
3976417541,1524444346,"Complete strikes and earn rank-up packages from Commander Zavala."
3978492031,818644818,"""Prophecy"" Dungeon"
3979404265,3207244009,"Open Legendary engrams and earn faction rank-up packages."
3980464574,967275899,"Earned while leveling."
3984339606,410854224,"Solstice"
3986511782,978215630,"Complete Gambit matches and earn rank-up packages from the Drifter."
3986956078,1896146275,"Solstice"
3988000795,3651424085,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
3990417445,2400549110,"Season of the Deep"
3990590658,4156676002,"Complete strikes and earn rank-up packages from Commander Zavala."
3992252379,3937103377,"Eververse"
3996572015,4113317396,"Open Legendary engrams and earn faction rank-up packages."
3997010419,1617861351,"Complete activities and earn rank-up packages on Nessus."
3997510517,4258364155,"Complete activities and earn rank-up packages on Nessus."
3998414821,436615288,"Complete Gambit matches and earn rank-up packages from the Drifter."
3999379458,3866531381,"Exploring Europa"
4000801930,3829990714,"Trials of Osiris Challenges"
4002987472,92499596,"Season of Plunder"
4003822679,4131241442,"Episode Revenant Seasonal Activities"
4004785031,1389298745,"Solstice"
4008006412,1187078090,"Bright Engrams"
4008939368,3628145148,"Season 13 Guardian Games"
4012810961,2203814271,"Solstice"
4017942899,2866378042,"Adventure ""Release"" on Nessus"
4019571936,2150515362,"""Vow of the Disciple"" Raid"
4020616298,3350504921,"Season Pass Reward"
4021059340,697623783,"Into the Light"
4021526116,2295111683,"""Prophecy"" Dungeon"
4022676830,237758814,"Complete activities and earn rank-up packages on the Tangled Shore."
4024692942,90009855,"Exotic Armor Focusing"
4025161191,2957532337,"Season of the Lost Ritual Playlists"
4027495825,42941848,"""Ghosts of the Deep"" Dungeon"
4030330765,3797729472,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4030774889,930168404,"""Salvation's Edge"" Raid"
4030900931,4053460984,"Open Legendary engrams and earn faction rank-up packages."
4031915354,2585373098,"Solstice 2019"
4037086076,757360370,"Complete activities in the Dreaming City."
4037473333,2525623540,"Complete Gambit Prime matches and increase your rank."
4040809033,1788903768,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4041501730,995693468,"Open Legendary engrams and earn faction rank-up packages."
4041562797,2700598110,"Leviathan raid."
4050854962,4035914127,"Randomly rewarded from completing Vanguard Ops, Crucible, or Gambit playlist activities."
4051858721,2011267747,"Xûr"
4052971298,3975122240,"""Deep Stone Crypt"" Raid"
4056650021,1285042454,"Season of the Haunted"
4057482792,1343302889,"Exploring the Moon"
4058688581,2460870905,"Bright Engrams"
4058916407,2850984298,"Last Wish raid."
4060666057,2344353519,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4063124563,4161524635,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4064082729,3570529565,"Dungeon ""Duality"""
4065816872,1216938185,""
4067675911,1262430251,"Xûr"
4067708772,506181038,"""Spire of the Watcher"" Dungeon"
4068440800,3434301337,"Open Legendary engrams and earn faction rank-up packages."
4072059070,3267437183,"Earned while leveling."
4072461824,391384020,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4074793858,3192591867,"Solstice 2019"
4074864482,3761819011,"Complete strikes and earn rank-up packages from Commander Zavala."
4075978739,4012977684,"Solstice"
4084378016,427348780,"""Crota's End"" Raid"
4087999790,4014508459,"Exploring Europa"
4089503144,317220729,"Season Pass Reward"
4089896348,438524081,"Earned during the seasonal Revelry event."
4090417478,1276048857,"Complete strikes and earn rank-up packages from Commander Zavala."
4090468185,1301733714,"Xûr"
4091644912,2255073244,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4095536732,1059446290,"Season of the Seraph"
4095541538,3386768934,"Leviathan, Eater of Worlds raid lair."
4095757715,2778750049,"Exploring Neomuna"
4096663409,3031934630,"Season of Defiance"
4098473022,1442064747,"Earned while leveling."
4099594298,3520162133,"Solstice 2019"
4101216360,3791120690,"Solstice 2018"
4101763275,984002469,"Earned while leveling."
4105609123,1167143060,"Solstice"
4110063408,3298421491,"Into the Light"
4117229145,2726926924,"Randomly rewarded from completing Vanguard Ops, Crucible, or Gambit playlist activities."
4119563638,648899669,"Xûr"
4120820171,749733608,"Solstice"
4121132434,3573144325,"Episode: Echoes Activities"
4122206839,3981949974,"Xûr"
4122551836,2035035510,"Solstice"
4122683602,569434520,"Complete activities in the Dreaming City."
4123093216,3990691634,"Complete activities and earn rank-up packages on the Tangled Shore."
4126549934,2954945607,"Open Legendary engrams and earn faction rank-up packages."
4127787423,1591836417,"Open Legendary engrams and earn faction rank-up packages."
4128869269,780038942,"Solstice 2018"
4128908252,1574187016,"Season of the Lost Ritual Playlists"
4132652710,2557210451,"Complete Gambit matches and earn rank-up packages from the Drifter."
4132944777,2906174660,"Earned while leveling."
4140135939,3352415987,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4140567470,29154321,"Season of the Haunted"
4141655427,2839604521,"Eververse"
4148568681,137386025,"Complete activities and earn rank-up packages on Nessus."
4148588919,2245996337,"Solstice"
4150613349,1695429263,"Bright Engrams"
4152933652,1627691271,"Exotic Armor Focusing"
4155439759,3838590505,"Bright Engrams"
4156428615,2742760292,"Xûr"
4160605345,1767106452,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4161051622,4023744176,"Complete activities in the Dreaming City."
4161792625,4200580064,"Xûr"
4163604612,217647949,"Season of the Haunted"
4164384089,1299272338,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4166372851,1586892599,"Xûr"
4173341055,630469185,"Dungeon ""Duality"""
4174053625,2525623543,"Complete Gambit Prime matches and increase your rank."
4174734994,1960663290,"Xûr"
4176331878,3940923523,"Earn rank-up packages from Arach Jalaal."
4177119614,2976233114,"""Spire of the Watcher"" Dungeon"
4177594165,2602907742,"""Prophecy"" Dungeon"
4178728033,2956080815,"Complete activities and earn rank-up packages on Nessus."
4179207605,502477449,"Earned while leveling."
4180050138,4291183556,"Complete Gambit matches and earn rank-up packages from the Drifter."
4180755053,1001798188,"Trials of Osiris Challenges"
4182571722,2472794149,"Acquired from the raid ""Crown of Sorrow."""
4183003887,1200256005,"Complete strikes and earn rank-up packages from Commander Zavala."
4184486933,4150041854,"Earned while leveling."
4187674393,4123705451,"""Root of Nightmares"" Raid"
4188084075,3360543264,"Xûr"
4194569889,4205222524,"Bright Engrams"
4194876893,2598029856,"Season of Defiance"
4195554811,4060793397,"Solo Expert and Master Lost Sectors"
4196419544,869711119,"Earn rank-up packages from Executor Hideo."
4196673410,2489136103,"Season of the Haunted"
4197756436,1829417670,"Season Pass Reward"
4199459963,2977663932,"""Ghosts of the Deep"" Dungeon"
4200981660,2401746614,"""Crota's End"" Raid"
4203137318,3043014325,"Earned while leveling."
4204063341,3280699113,"Complete Gambit Prime matches and increase your rank."
4204233971,1230192768,"Leviathan raid."
4204725274,468456841,"Solstice"
4207268452,154944645,"Xûr"
4211306749,2754217990,"Bright Engrams"
4211558476,3081894763,"Solstice"
4214784854,2195587150,"Xûr"
4215843353,4039932861,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4216470631,1478378067,"Complete activities in the Dreaming City."
4220193450,944303735,"Earned while leveling."
4221399171,2570001258,"Earned while leveling."
4222686428,2668526660,"Xûr"
4223091597,3219219484,"Vesper's Host"
4225116689,3663544278,"Season of the Witch"
4226165925,3189374833,"""Crota's End"" Raid"
4227817429,1945196704,"Solstice"
4229514328,1210111349,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4235626542,745736759,"Episode Revenant Seasonal Activities"
4235710903,3737404623,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4239083465,1440812312,"Xûr"
4239673498,1769446801,"Complete Gambit Prime matches and increase your rank."
4239793204,1126789516,"Xûr"
4239873175,3851917393,"Solstice"
4240106002,2298096557,"Last Wish raid."
4240275392,3809138207,"Open Legendary engrams and earn faction rank-up packages."
4243583948,3450293405,"Earned while leveling."
4247728057,505747572,"Season Pass Reward"
4249681901,577019492,"Xûr"
4250195247,2612983587,"Earn rank-up packages from Ikora Rey."
4251127223,863163983,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4253166675,2342017354,"Complete Gambit Prime matches and increase your rank."
4253414591,2750411529,"Solstice"
4254202551,1880357865,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4255486748,2022923313,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
4255505075,3523029112,"Bright Engrams"
4256046805,376168733,"""King's Fall"" Raid"
4256247710,1666413633,"Complete activities and earn rank-up packages in the EDZ."
4257220083,958165756,"Earned while leveling."
4259407797,3267996858,"Exotic Armor Focusing"
4262668427,4269283110,"Earned while leveling."
4264769930,618662449,"Leviathan raid."
4265770776,2857770907,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4269206672,1740888860,"Complete Gambit matches and earn rank-up packages from the Drifter."
4271687980,2710316218,"Season of the Seraph"
4276241044,964752083,"""Garden of Salvation"" Raid"
4277227252,3063765221,"Complete strikes and earn rank-up packages from Commander Zavala."
4278092307,2304861612,"Trials of Osiris Challenges"
4281567189,1091190365,"Open Legendary engrams and earn faction rank-up packages."
4282723393,2066074780,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
4283344669,1066605642,"Xûr"
4284773337,590299877,"Eververse"
4285691637,2105414511,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
4289084248,1627640710,"""Vow of the Disciple"" Raid"
4289287942,1646026783,"Complete Gambit Prime matches and increase your rank."
4292080060,2977868593,"Complete activities and earn rank-up packages in the EDZ."
28595,3546379828,"Last Wish raid."
259041,2914474757,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
637236,1350126011,"Last Wish raid."
4659035,3948284065,"Exotic engrams; extremely rare world drops."
6873844,3734494145,"Complete Gambit Prime matches and increase your rank."
7338354,2744480004,"""Grasp of Avarice"" Dungeon"
8239696,2324998093,"""Ghosts of the Deep"" Dungeon"
10234574,3148074173,"Earned during the seasonal Revelry event."
11350096,2376585692,"Trials of Osiris Challenges"
13615417,333050149,"Bright Engrams"
15379740,1516941763,"Earn rank-up packages from Executor Hideo."
19426210,2719710110,"Found in the ""Scourge of the Past"" raid."
25229220,324169111,"Earned while leveling."
26036745,1164347863,"Complete activities and earn rank-up packages on the Tangled Shore."
26668345,3797572280,"Episode: Echoes Activities"
27067459,280471817,"Complete activities and earn rank-up packages on Nessus."
27494489,4224804453,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
29206418,1141217085,"""Garden of Salvation"" Raid"
30770203,1708233065,"Open Legendary engrams and earn faction rank-up packages."
34392676,1049436160,"Season of the Lost Ritual Playlists"
39866533,391377141,"Open Legendary engrams and earn faction rank-up packages."
43526254,1702245537,"Complete strikes and earn rank-up packages from Commander Zavala."
48440323,627690043,"Leviathan, Eater of Worlds raid lair."
48725966,343482209,"Solstice"
49418723,280116880,"Solstice 2019"
51127774,1443654743,"Into the Light"
56885974,238320914,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
59570872,2847663213,"Xûr"
60842006,3995603239,"Season of Defiance"
63626229,3534173884,"Exotic Armor Focusing"
65397444,3789539490,"Bright Engrams"
66891234,830400994,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
67998016,2195467472,"Trials of Osiris Challenges"
68102060,3583853408,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
68820086,779962716,"Bright Engrams"
78994752,2628033403,"Complete Gambit Prime matches and increase your rank."
80272664,2953343703,"Season of the Witch"
80672475,3045642045,"Exotic Armor Focusing"
82147931,2798295255,"Bright Engrams"
83780486,2966283697,"Season of the Deep"
84895254,1959285715,"Complete strikes and earn rank-up packages from Commander Zavala."
85174799,4219498878,"Earned while leveling."
85571442,1808327005,"Vesper's Host"
88723786,1547512994,"Bright Engrams"
89858707,119121067,"""Spire of the Watcher"" Dungeon"
95569771,984532872,"""Garden of Salvation"" Raid"
100808518,3146151688,"Bright Engrams"
101833193,2102523394,"Earned while leveling."
102922130,3423777255,"Xûr"
103309795,684658728,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
104400609,2252757719,"Exploring the Pale Heart"
109985079,2798065170,"Exploring the Throne World"
111441889,3702689847,"Trials of Osiris Challenges"
112817917,2065460339,"Solstice 2018"
113342137,3013248110,"Season of the Wish Activities"
113501927,1069002790,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
115815958,2937773672,"""King's Fall"" Raid"
117301517,2415768376,"Exotic Armor Focusing"
120397678,3254669317,"Bright Engrams"
120933507,2030998603,"Complete Gambit Prime matches and increase your rank."
123039031,4190676582,"Vesper's Host"
126052155,3297872976,"Open Legendary engrams and earn faction rank-up packages."
129405546,2966502281,"Complete Gambit Prime matches and increase your rank."
132643289,2634286116,"Bright Engrams"
134440141,1637326795,"Trials of Osiris Challenges"
135010138,2891490654,"Bright Engrams"
137841002,687386728,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
138526040,2618417907,"Trials of Osiris Challenges"
143714355,3665810048,"Earned while leveling."
145952707,3821828136,"Trials of Osiris Challenges"
146684106,3100185651,"Season Pass Reward"
147420830,1084954603,"Solstice"
148650697,2121930590,"Episode Revenant Seasonal Activities"
151680818,1377391809,"Earned while leveling."
152639570,844097260,"Complete activities in the Dreaming City."
154254253,4003170632,"Season Pass Reward"
157449594,516735972,"Solstice"
159246092,2938125956,"Leviathan, Eater of Worlds raid lair."
159766781,776863956,"Bright Engrams"
164741648,267960270,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
166135138,275145509,"""Garden of Salvation"" Raid"
166783438,3314301316,"Open Legendary engrams and earn faction rank-up packages."
168053231,1586932304,"Trials of Osiris Challenges"
168278150,164194947,"Xûr"
168540724,2945464224,"Season of Plunder"
169089178,1328334240,"""Crota's End"" Raid"
171607863,3046434751,"Season Pass Reward"
171891134,3475929306,"Open Legendary engrams and earn faction rank-up packages."
172617625,2793815607,"Solstice"
172819709,716705876,"Season of the Wish Activities"
173790728,2716373471,"Xûr"
175445360,1176024513,"Earned while leveling."
177630611,1265563470,"""Salvation's Edge"" Raid"
179991939,3791868619,"Exploring the Pale Heart"
182540649,1702288800,"Exotic Armor Focusing"
182762304,1248864692,"Season of the Splicer Activities"
186169731,781488881,"Leviathan, Eater of Worlds raid lair."
188011491,1450838966,"""Warlord's Ruin"" Dungeon"
188569479,4061292537,"Exploring the Pale Heart"
191679620,3691605010,"Xûr"
195610759,791799769,"Trials of Osiris Challenges"
196451442,2943943681,"Xûr"
196718776,674128952,"Earned while leveling."
198847559,2463947681,"Exotic Armor Focusing"
198910283,1166603202,"Solstice"
200839684,2797536515,"Season of the Deep"
201776556,2826719795,"Solstice 2019"
202182135,1649346047,"""Vow of the Disciple"" Raid"
204539712,2367878193,"""Garden of Salvation"" Raid"
205270578,2483687741,"Open Legendary engrams and earn faction rank-up packages."
207102915,3893450673,"Open Legendary engrams and earn faction rank-up packages."
209395026,682107058,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
210800719,300528205,"Found in the ""Scourge of the Past"" raid."
212134775,2616310259,"Dungeon ""Duality"""
212793517,1660918514,"Exploring the Throne World"
215955188,3984534843,"Leviathan raid."
216752581,3004041686,"Season of the Haunted"
217796888,2790011330,"Solstice 2019"
218318014,2817251955,"Season of the Witch"
220269419,3525545299,"Solstice 2018"
223482335,3352962401,"Bright Engrams"
223738155,2147433548,"Solstice 2018"
224770416,195370644,"Open Legendary engrams and earn faction rank-up packages."
225915840,2725249086,"""King's Fall"" Raid"
226946440,1265513556,"Xûr"
227121010,185766709,"Earned while leveling."
227903713,932578999,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
228052833,1684784588,"Solstice"
230419670,164131571,"Earned while leveling."
230841116,729400710,"Bright Engrams"
230843230,249655107,"Complete Gambit Prime matches and increase your rank."
241366281,2771648715,"""Grasp of Avarice"" Dungeon"
242848831,2234240008,"""Prophecy"" Dungeon"
244214679,2958870416,"Bright Engrams"
245111550,825561686,"Open Legendary engrams and earn faction rank-up packages."
246527448,3520985367,"Earned while leveling."
249119247,2454114768,"Complete strikes and earn rank-up packages from Commander Zavala."
250620741,2438574026,"Bright Engrams"
251503135,1576110549,"Complete Gambit Prime matches and increase your rank."
255665073,3059875530,"Earned while leveling."
256694913,3414625920,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
258207919,760584029,"Open Legendary engrams and earn faction rank-up packages."
260522331,223597399,"Guardian Games 2022"
261038968,1602717624,"Trials of Osiris Challenges"
262067099,3448772677,"Bright Engrams"
263673669,2007908580,"Season of the Deep"
266479966,1197579132,"Bright Engrams"
266821810,2651216180,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
269486677,426368686,"Solstice"
269841896,1778619592,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
270488477,2308793821,"""Grasp of Avarice"" Dungeon"
279223831,2348198214,"Complete Gambit matches and earn rank-up packages from the Drifter."
280892048,3352264425,""
281109292,3641592628,"Xûr"
281496724,3983920985,"Episode Revenant Seasonal Activities"
285064438,79460168,"""Deep Stone Crypt"" Raid"
286022135,2641591727,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
286463500,1981473429,"Open Legendary engrams and earn faction rank-up packages."
292730486,2810038838,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
295009356,1259643537,"Xûr"
296383013,88132800,"Earned while leveling."
298089656,2841305106,"Bright Engrams"
300562889,1386133900,"Earned while leveling."
302488044,3934586864,"Complete Gambit matches and earn rank-up packages from the Drifter."
303050114,2645763830,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
310698782,2809967987,"Solstice"
310808156,3874345778,"Complete activities and earn rank-up packages on the Tangled Shore."
311152108,1583213254,"""Vow of the Disciple"" Raid"
312525453,2966633380,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
313774309,482198005,"Earned while leveling."
314242534,2883045518,"Trials of Osiris Challenges"
315838602,298824490,"Exploring the Pale Heart"
317834747,3434445392,"Exploring the Moon"
318295528,3124726865,"Eliminate all Barons on the Tangled Shore."
318930381,1989682895,"Found in the ""Scourge of the Past"" raid."
320039246,2881907522,"Bright Engrams"
320494688,1325838922,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
325106747,3605448950,"Open Legendary engrams and earn faction rank-up packages."
326972920,3211222305,"Solstice 2018"
327010402,3624606676,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
327385967,3682383633,"Bright Engrams"
328457759,3154516913,"Bright Engrams"
328539151,1916502201,"Earned while leveling."
331832369,1285811484,"Earned while leveling."
334156264,876115223,"Complete strikes and earn rank-up packages from Commander Zavala."
338065032,413767702,"Complete activities and earn rank-up packages on Nessus."
338163643,4138697980,"Solstice"
339485695,647507422,"Solstice 2018"
340966491,3902367052,"Xûr"
342776839,3636889164,"Solstice"
342889800,3729613894,"Complete Gambit Prime matches and increase your rank."
343256066,3150852690,"Xûr"
344053029,1872077174,"Xûr"
346403698,428845810,"Solstice 2019"
346673204,2126560579,"Exploring the Throne World"
350314257,3444687693,"Solstice 2018"
350461216,3957071315,"Season of the Risen"
353401858,1640403802,"Season of Plunder"
353702266,295856360,"Earned while leveling."
353831661,1930343846,"Earned while leveling."
359848575,597199405,"""Spire of the Watcher"" Dungeon"
360963825,3526140220,"Complete Gambit Prime matches and increase your rank."
361120543,137386025,"Complete activities and earn rank-up packages on Nessus."
362583302,1394425388,"Eververse"
365407285,200738237,"Complete Gambit Prime matches and increase your rank."
365482116,690855456,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
368778363,2628779086,"Bright Engrams"
369362730,4161591237,"Trials of Osiris Challenges"
370402427,4144240158,"Season of the Risen"
371763418,574916072,"Leviathan, Eater of Worlds raid lair."
375499215,652336087,"Bright Engrams"
376866399,1431190694,"Xûr"
377461386,3887272785,"Season Pass Reward"
379100164,2944042669,"Open Legendary engrams and earn faction rank-up packages."
379444234,1460885752,"Solstice 2018"
382666201,2888835735,"Season of the Splicer Activities"
382930026,1069426107,"Into the Light"
384937685,2408514352,"Complete strikes and earn rank-up packages from Commander Zavala."
385048415,3607600504,"Season of the Deep"
386324805,287923131,"Solstice"
386392934,1178752364,"Bright Engrams"
386453211,2717194152,"Xûr"
387617078,1724366537,"Trials of Osiris Challenges"
387904179,4203612964,"Earned during the seasonal Revelry event."
389392065,2993008662,"Complete Gambit matches and earn rank-up packages from the Drifter."
392386320,845422466,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
393134447,2886549180,"Earned while leveling."
394708259,3719480067,"Trials of Osiris Challenges"
399445862,3001229473,"Episode: Echoes Activities"
399887003,1613581523,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
400671133,2000262854,"Bright Engrams"
400920564,1900280383,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
405393853,3108883530,"Xûr"
408295988,2021231310,"Season Pass Reward"
411503310,2910039924,"Bright Engrams"
413219239,2956080815,"Complete activities and earn rank-up packages on Nessus."
414014339,4086100104,"Complete strikes and earn rank-up packages from Commander Zavala."
414715557,3497822409,"Season of the Splicer Activities"
419928877,2058937521,"Earned while leveling."
421133684,558210411,"Bright Engrams"
421768176,3532819274,"Bright Engrams"
422062946,2503153700,"Season Pass Reward"
422318871,288406316,"Leviathan raid."
424086589,2066430310,"Exotic Armor Focusing"
424552634,239713979,"Complete Gambit Prime matches and increase your rank."
429583823,1010196641,"Season of the Lost Ritual Playlists"
432390651,1625986881,"Bright Engrams"
433110052,860168648,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
435347271,3971569908,"Earned while leveling."
438937691,555258620,"Season of the Witch"
439204215,2075703443,"Complete Gambit matches and earn rank-up packages from the Drifter."
441307364,77525091,"Complete Gambit Prime matches and increase your rank."
444713520,720513501,"Xûr"
445750109,3234744411,"Solstice"
445785759,1519285164,"Earn rank-up packages from Executor Hideo."
448719732,2610749098,"Dungeon ""Duality"""
450982398,2066422689,"Complete Gambit Prime matches and increase your rank."
453140167,549825413,"""Grasp of Avarice"" Dungeon"
453223787,3837409374,"Season of the Wish Activities"
454243247,4001862073,"""Deep Stone Crypt"" Raid"
456434523,2335208655,"Complete strikes and earn rank-up packages from Commander Zavala."
458843318,2319743206,"Solstice 2018"
459721202,3972410231,"Solstice"
462727292,3976073347,"""Prophecy"" Dungeon"
463686193,546003581,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
465151912,1017542806,"Exploring Neomuna"
465399045,1026828708,"Trials of Osiris Challenges"
468192114,30960615,"Earned while leveling."
472168332,3971188131,"Xûr"
474350577,1659172686,"Season Pass Reward"
478719209,1320143318,"Exploring the Throne World"
479582236,3740338778,"Earned while leveling."
480939329,2363472582,"""Ghosts of the Deep"" Dungeon"
483263282,3235287656,"Solstice"
484387399,2072548445,"Complete strikes and earn rank-up packages from Commander Zavala."
487698178,1717940633,"""Prophecy"" Dungeon"
489587829,2030782835,"Season of Plunder"
490077184,1159113819,"Season of Defiance"
490462902,2210204488,"Complete activities and earn rank-up packages on Nessus."
491875658,3275117874,"Trials of Osiris Challenges"
492013723,371726421,"Complete Gambit matches and earn rank-up packages from the Drifter."
492383463,2956899553,"Bright Engrams"
498074560,938218310,"Complete Gambit matches and earn rank-up packages from the Drifter."
502526820,2772262012,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
502974109,2770768564,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
506417343,3862303220,"Earned while leveling."
506432090,3399325807,"Season of the Splicer Activities"
506807873,731561450,"Xûr"
510100829,946219692,"Open Legendary engrams and earn faction rank-up packages."
511363822,226467547,"Complete activities and earn rank-up packages in the EDZ."
513968329,2406652745,"Earn rank-up packages from Ikora Rey."
514225277,1148460187,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
519515412,1468388696,"Dungeon ""Duality"""
522607092,400025382,"Complete Trials tickets and earn rank-up packages from the Emissary of the Nine."
523112366,26544805,"Earned while leveling."
524374393,3294503240,"Forsaken Campaign"
525707667,2459498231,"Complete Gambit Prime matches and increase your rank."
525858194,2288398391,"""Prophecy"" Dungeon"
527689371,1092747537,"Complete activities and earn rank-up packages on Nessus."
530087994,979292443,"Bright Engrams"
530312362,2940586724,"Red War Campaign"
531188399,2741247284,"Complete strikes and earn rank-up packages from Commander Zavala."
533842789,20158663,"Earn rank-up packages from Ikora Rey."
536137680,1869779952,"Bright Engrams"
537968164,1629999520,"Bright Engrams"
539848858,164103153,"Season of Defiance"
540211710,273457849,"Complete strikes and earn rank-up packages from Commander Zavala."
540417845,3971375612,"Xûr"
543140922,3332065301,"Season of the Deep"
544081183,1741360441,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
545066720,1858878452,"Solstice"
551303439,886273156,"Complete Crucible matches and earn rank-up packages from Lord Shaxx."
552469184,1952647501,"Last Wish raid."
552912986,2143618030,"Complete strikes and earn rank-up packages from Commander Zavala."
553639228,4118548161,"Bright Engrams"
556278714,1768177879,"Bright Engrams"
562193728,469031127,"Season of the Wish Activities"
565355812,773780651,"Bright Engrams"
569274681,1151338093,"Season Pass Reward"
571185336,1211181652,"Season of the Lost Ritual Playlists"
574285136,1983967360,"Complete activities and earn rank-up packages on Nessus."
577640685,3722981806,"Complete strikes and earn rank-up packages from Commander Zavala."
578408740,713622571,"Season of the Wish Activities"
584525795,2277597261,"Bright Engrams"
588781278,4115572467,"Exploring the Throne World"
593760981,1178920188,"Leviathan, Spire of Stars raid lair."
594726015,2795914918,"Solstice"
596130524,3794819064,"Bright Engrams"
597202930,3890978501,"""Vault of Glass"" Raid"
597689740,143821939,"Xûr"
597773450,2675526370,"Season of the Lost Ritual Playlists"
602657453,3849754183,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
603624015,3824918251,"Trials of Osiris Challenges"
604706916,2138467220,"Solstice"
610302593,3503564556,"Earned while leveling."
612022684,1794052784,"Open Legendary engrams and earn faction rank-up packages."
612764830,230314682,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
613996611,1059980443,"Earned while leveling."
614324690,1177873348,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
614622671,1841030642,"Solstice 2018"
614818250,2509940440,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
615059978,2765681918,"Complete Gambit Prime matches and increase your rank."
617926168,4235863403,"Exploring the Moon"
625323564,1833326563,"Xûr"
626854170,3200956542,"Xûr"
626921505,3780604323,"""Spire of the Watcher"" Dungeon"
627126734,164221422,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
628820118,1540650548,"Solstice"
629077527,3947566073,"Bright Engrams"
629549147,3225160391,"Complete activities and earn rank-up packages on the Tangled Shore."
630484975,817757576,"Xûr"
632723652,3709048818,"Earn rank-up packages from Ikora Rey."
632799344,3651039338,"Complete Gambit matches and earn rank-up packages from the Drifter."
634831642,2482419592,"Complete Gambit Prime matches and increase your rank."
638033480,2685109601,"Bright Engrams"
640494882,413767702,"Complete activities and earn rank-up packages on Nessus."
646332566,678051457,"Earned during the seasonal Revelry event."
647512738,844443758,"Xûr"
647669048,2515293448,"""Grasp of Avarice"" Dungeon"
649619409,2368311917,"Complete Iron Banner matches and earn rank-up packages from Lord Saladin."
657854178,2255796155,"Exotic engrams; extremely rare world drops."
658359714,3306267716,"Bright Engrams"
658894423,231118249,"Exploring Neomuna"
659215435,359531056,"Complete Gambit Prime matches and increase your rank."
659389425,3620666320,"Solstice 2018"
661839216,2081299507,"Open Legendary engrams and earn faction rank-up packages."
663702606,3340244240,"Complete activities and earn rank-up packages on the Tangled Shore."
