"id","name","rarity_id","type_id","icon","class_id"
336656483,"Boots of the Emperor's Minister",5,29,"0633f1d0c9f72c7361c9678f542acca4",2
337692872,"Iron Truage Legs",5,29,"9cc519389a024cfb5c0be79f91b14c29",2
337875583,"Twisting Echo Strides",5,29,"5b6ff64b8b4b8243c69b9a4a1dea7b84",1
339438127,"High-Minded Complex",5,27,"52748a2da02976be0ab03a4140c09a0b",2
340118991,"Boots of Sekris",5,29,"ac2c77e1bebf74dc8aa0cb1c6a202816",2
341034325,"Poison Promise Boots",5,29,"839ed66fa93a58ba0554db9611a443c0",2
341343759,"Prophet Snow",4,28,"3728a91e92022bb200f499f4a945c5ae",2
341468857,"Bond of Insight",2,30,"bbb2a0c28a0d9cb86cb3b3458c09ef81",2
342618372,"Coronation Cloak",5,30,"daae18bfa49b10d1e2ef86dedeb18685",1
343027757,"Mimetic Savior Helm",5,26,"f4f8ee137f207b39bba61fadbb81753b",0
343482208,"Illuminus Mask (Majestic)",5,26,"bfbc737b378aa0693160fbe6f6412ef5",1
343482209,"Illuminus Mask (Magnificent)",5,26,"bfbc737b378aa0693160fbe6f6412ef5",1
344548395,"Reverie Dawn Strides",5,29,"3cd701b6ee5852d738fe12851cdc772d",1
344804890,"Iron Fellowship Cloak",5,30,"ed9be20d9d045612d1ed3c246760d185",1
344824592,"Righteous Vest",5,28,"c27bece7065001183ff5267858812f11",1
344824594,"Righteous Vest",5,28,"c27bece7065001183ff5267858812f11",1
344824595,"Righteous Vest",5,28,"c27bece7065001183ff5267858812f11",1
345100195,"Scatterhorn Cloak",5,30,"dc2378b49c7255eabf414701a70ad382",1
346065606,"Solstice Cloak (Rekindled)",4,30,"ef642a26f864fc00ceb06fd795993f9d",1
347169983,"Thunderhead Cloak",5,30,"504f519f09e035f3ec03785c4358499c",1
348791133,"Lost Pacific Grips",5,27,"aa32c49f12b1a37eb86b984f994f6b66",1
349652258,"Intrepid Inquiry Gloves",5,27,"aded4ffdb0350dfd9541d239665eaea2",2
350054538,"Sublime Strides",5,29,"9292f94a27cad93cd95c60829232802a",1
350056552,"Bladesmith's Memory Mask",5,26,"9e4621b86cc0831643fa270f6f66cda9",1
351285766,"Substitutional Alloy Greaves",5,29,"3dd9c0ef8fcec26fd519965f6ad8c33d",0
352016976,"Homeward",3,30,"58278b720c4a131b4ca34017f8923415",2
356269375,"Wing Theorem",5,26,"b9c248906318d076632348212ccc6e37",2
357023793,"Ossuary Boots",5,29,"85a06521300174d7159d4e35742bcc3b",2
357179927,"Iron Companion Gloves",5,27,"62551f7e1d3b929f4e5950da26fc7b3e",2
358599471,"Vigil of Heroes",5,27,"a9d08856a25b363be7a4d5823a6c6a74",0
359531056,"Outlawed Collector Hood",5,26,"4bbc9190ab1f82195ec5441c7e832f2e",2
359531057,"Illicit Collector Hood",5,26,"78a08ef52ce7693fdbeb85a7eb3e7b52",2
359531059,"Notorious Collector Hood",5,26,"e355c90797737811238cc9e4bed39413",2
360521696,"Illicit Reaper Helm",5,26,"f593f2f9656e8085a214f04a60a3b0ad",0
360521697,"Outlawed Reaper Helm",5,26,"550ab22629295981795c47470cf646d4",0
360521698,"Notorious Reaper Helm",5,26,"4bccfd97dfd9c33af7bfddd2ccdd4f6a",0
362404956,"Terra Concord Plate",5,28,"02f674bd02a989413cd47e1e3afa36af",0
362541459,"Resonant Fury Helm",5,26,"055e3c4032a12077f51518b70a87eea1",0
365727964,"Resonant Fury Greaves",5,29,"b4f594335d373df578f14bfc2206c573",0
366019830,"Serpent's Glory Mantle",5,30,"0a09e783e85ea294a572f4b06c63932b",1
366418892,"The Outlander's Grip",4,27,"e8acbbbb4af53438a4ab72ee969f6256",1
369186071,"Vest of Optimacy",5,28,"daf331a6496f6e2962d16503d3ea1c6c",1
369384485,"Insight Rover Vest",5,28,"9c48c6930350e108a66ad0f0d08ff653",1
370332340,"Notorious Collector Cloak",5,30,"25b61f1e92f12310aeaf5618defb4785",1
370332342,"Illicit Collector Cloak",5,30,"26496597ce66a89208125703a2f6bee6",1
370332343,"Outlawed Collector Cloak",5,30,"c8f938a49e6d822995d474cd6cfb88d1",1
370667049,"Exodus Down Greaves",5,29,"af876b020ab1ba1ca123f2e33fcb668d",0
370930766,"Wings of Sacred Dawn",6,28,"97eadd6736bd5146bc28ff6d14bb2d8e",2
371726421,"Viperidax Helmet",5,26,"8294ae0bc8acb580cfa4027df4df1b1d",0
373203219,"Philomath Bond",5,30,"db79b37e0badfa59b2c4ea54ac3702e6",2
373632484,"Outlawed Reaper Bond",5,30,"c71d6de3c63bfc6e4f76a594e5948e24",2
373632485,"Illicit Reaper Bond",5,30,"a51cc6b410960413fa72a4af8566d51f",2
373632487,"Notorious Reaper Bond",5,30,"8fd80eeb0a01a71fb8aa8e339d1ee281",2
374306366,"Exodus Down Cloak",5,30,"11340a83dae4cb2daf0af60c68375665",1
376168733,"War Numen's Mark",5,30,"bb3da19b52d4a838247d6fe00a9fc9a7",0
377757362,"Substitutional Alloy Hood",5,26,"afad0c213e66ab2834f4eaa73c26478b",2
377813570,"Dreambane Strides",5,29,"7730902c179a7bee312acd924374aa46",1
381563628,"Solstice Hood (Renewed)",4,26,"87d1dddd3d1f40e1474172c663c497b5",2
382498901,"Righteous Mask",5,26,"507dde4eba18040b53515c0abfc2e69a",1
382498902,"Righteous Mask",5,26,"507dde4eba18040b53515c0abfc2e69a",1
382498903,"Righteous Mask",5,26,"507dde4eba18040b53515c0abfc2e69a",1
382653773,"Icarus Drifter Legs",5,29,"c720afc849c56c15dc80f7d3e99ba496",1
383742277,"Cloak of Feltroc",5,30,"e11f0b33f7fdb804d13510adfc3b23eb",1
384384821,"Bladesmith's Memory Strides",5,29,"bd5429369a23c629ec7344d248fe0fa1",1
385045066,"Frumious Vest",5,28,"a986dd2762396267d9b3e30628b990b9",1
385169146,"Kairos Function Wraps",5,27,"92a4f483f21b2830284e682177149198",2
385985080,"Devastation Complex",5,28,"41b3006e8f507223939a1e71bf98b203",0
386367515,"Ancient Apocalypse Boots",5,29,"723d5ce7d32b9960f8396112430fdc97",2
386385208,"Wyrmguard Greaves",5,29,"930d587b0d89d65e44845d8ae2337418",0
386784169,"Notorious Invader Plate",5,28,"d50c503f0327ddac870686f38c111c27",0
386784170,"Outlawed Invader Plate",5,28,"a0e79b3ecb4e4de2e1fe63fde6a00cea",0
386784171,"Illicit Invader Plate",5,28,"ec565717d4509863540ec9f487885703",0
387100392,"Anti-Extinction Plate",5,28,"20af8ec85d35ba4d2ffc1eb089bfebc5",0
387708030,"Prophet Snow",4,28,"656e3bd92894d294a5bd46c923506074",2
388625893,"Insight Unyielding Gauntlets",5,27,"8de5d2409c507e298a6733d046b96301",0
388771599,"Phoenix Strife Type 0",5,26,"d068a2c25462f0a947cb61644c16b54d",0
388999052,"Bulletsmith's Ire Mark",5,30,"8bd38ef0fe8412770e417342423367a7",0
389344040,"Scorched Hunter Grips",2,27,"aa08c347fa1f2e95fc56727065bef629",1
390139894,"Iron Will Gauntlets",5,27,"c90d9b6a785bb1c8325303a67123214f",0
391377141,"Cloak of Five Full Moons",5,30,"20ad1c2fd2b35c2817499e4fb01f716c",1
391384020,"Iron Fellowship Helm",5,26,"dbe6ce513f61e2adae63546a03cb168f",0
391889347,"Solstice Robes (Drained)",3,28,"b10b1935d4eaf3557e53718c4e0b037c",2
392058749,"Ancient Apocalypse Boots",5,29,"723d5ce7d32b9960f8396112430fdc97",2
392489920,"Primal Siege Type 1",4,27,"f713d5e49cc0582ebe26b424fcf27177",0
392500791,"Opulent Duelist Gauntlets",5,27,"2be62a84444e9f0d0caa19ae9b987cef",0
397654099,"Wastelander Vest",2,28,"652d751634deef137f0da280dd92519c",1
399065241,"Descending Echo Greaves",5,29,"67cbf27bbfe8e2fc2d1f8ff408d7f009",0
399547095,"Dreambane Boots",5,29,"d32e2313d866c96576654db4abc48344",2
400025382,"Floating Cowl",5,26,"740e05fd0f887f19fe48d46c151f98c1",1
400025383,"Flowing Cowl",5,26,"fd57a3302fb642bec2e6117ebb8d2c7d",1
401152189,"Pathfinder's Hood",5,30,"5a71fdee959ac02216bbb002b6a0535c",1
401345492,"Solstice Gauntlets (Resplendent)",5,27,"2ee263dbabca9a7851cd9f83f6353d21",0
402937789,"Shadow Specter",4,26,"01cc00e247c5e97bec83bb5b15a0b6dc",1
406401261,"The Took Offense",5,28,"f34f98b5e212bb6b6237bc3f03fd204d",1
406995961,"Stagnatious Rebuke",4,30,"071890955ee1685b7bd721b2c1f2eab1",2
407842012,"Cowl of Righteousness",5,26,"644c9c0bee6b5bd3dcbd299f459b77b8",1
407863746,"Vest of the Emperor's Agent",5,28,"6fb7a62d8e29f67be41348d7ce685b18",1
407863747,"Vest of the Ace-Defiant",5,28,"1cb1ea87c4734d2c3a04c8fe4e9824ef",1
409820272,"Grasps of the Taken King",5,27,"f3e9c08fad250b37f4bc80e1cf27330d",1
410486468,"Shadestalker Boots",5,29,"81e9fe0b73784512e9e1033897b830b7",2
410671183,"High-Minded Complex",5,28,"f50a86909073fef649674841cf686a17",2
410854224,"Solstice Cloak (Majestic)",5,30,"822e3c93db48bd483f3e64a6bc8e1574",1
411850804,"Scatterhorn Wraps",5,27,"70a2be68f827e476de7f68e09caaed0a",2
412014143,"Praefectus Plate",5,28,"900285befbc42e093993f00fab9e761e",0
413460498,"Xenos Vale IV",5,29,"dffaa94eaceaa94b4facf432e4f44acf",2
413767702,"Exodus Down Helm",5,26,"b97f33c5f39648e31a37c837f387452b",0
415074081,"Plate of Optimacy",5,28,"e099a9a59a86fa49ba91f6583a452743",0
417061387,"Xenos Vale IV",5,26,"a6220ac514a001578c7f139de35bb48b",2
417345678,"Thorium Holt Gloves",5,27,"186fdf0b68f17bbeba9e383f2c8bd47f",2
417821705,"Primal Siege Type 1",4,29,"ad81f0abce975ec650d449c246b050ed",0
417977312,"Illicit Sentry Helm",5,26,"7d60be621f83a7bce3834e8eb311fba6",0
418611312,"Shadow Specter",4,27,"3b45d951cb2cb17c7edf3b7c93092922",1
419435523,"Inaugural Revelry Grips",5,27,"9abff709d2bbf556634919a2c908cd3b",1
419812559,"Ankaa Seeker IV",5,29,"0eb58672e548cead50b314240701e056",2
419976108,"The Dragon's Shadow",6,28,"560933bda212e02475df32cb7faefd5e",1
419976110,"Raiden Flux",6,28,"af16bd8628430cc43cfcb161074a1706",1
419976111,"Lucky Raspberry",6,28,"8ccf49029d3c36bbdf3fb697163dcc53",1
420247988,"Xenos Vale IV",5,29,"dffaa94eaceaa94b4facf432e4f44acf",2
420625860,"Outlawed Invader Plate",5,28,"a0e79b3ecb4e4de2e1fe63fde6a00cea",0
420625861,"Illicit Invader Plate",5,28,"ec565717d4509863540ec9f487885703",0
420625863,"Notorious Invader Plate",5,28,"d50c503f0327ddac870686f38c111c27",0
420895300,"Deep Explorer Mark",5,30,"43ded926d41e0e20be948c5de4a9b77f",0
420937712,"War Mantis Cloak",4,30,"c3a6713d97f930b95b4e270e3d850a9f",1
421771594,"Cloak Relentless",5,30,"d79afef338276e421e0e907a86c2a364",1
421771595,"Cloak Judgment",5,30,"2ae35bbadebcc05d75c5c92206a180b6",1
423204919,"Iron Truage Hood",5,26,"49771247d1279ec3edf7261ebc9e6b7e",2
425007249,"Iron Remembrance Plate",5,28,"f3c79fc03acbc66292e4747067d2e95d",0
425390008,"Midnight Exigent Greaves",5,29,"325d639131e39beeb2fa0fdb9ccdf9c1",0
426368686,"Solstice Grasps (Renewed)",4,27,"e202a5200c47032795aedc5f6617fa16",1
427348780,"Deathsinger's Grip",5,27,"92e8578445595c92f81d8bfcdf279bc0",2
428806571,"Techeun's Regalia Gauntlets",5,27,"8c7dd8d5d5ce18478c4be74cf921252f",0
428845810,"Solstice Strides (Majestic)",5,29,"12f4840710f4a9b6eb947cd08ff72463",1
430504837,"Pathfinder's Helm",5,26,"a2036b7e7d2e0f03a572f9370b4671e0",0
431605328,"NPA ""Weir-Walker"" Gauntlets",5,27,"1e1444cfbd77ecfa72a2a26d2ef504bb",0
432360904,"Vigil of Heroes",5,26,"cbb43560701483504fa0a53ca6ea3768",1
432525353,"Red Moon Phantom Mask",5,26,"d7779225d557b3e222cb4e09934b8757",1
432797516,"Outlawed Collector Bond",5,30,"fbfe953bac5c0a289f21a7a5a2cbe787",2
432797517,"Illicit Collector Bond",5,30,"3babcbe72f27aa69b66ebc845f04c3e3",2
432797519,"Notorious Collector Bond",5,30,"e0036b1b9ab62069d6b99fa0f03ad0ae",2
433294875,"Devastation Complex",5,26,"c7aba6e8ba3a77a31bb370a493289971",0
434092458,"Gensym Knight Mark",5,30,"68a5400f70455c2afa0b5bc82bf4ac8c",0
434243995,"Hodiocentrist Bond",5,30,"316737c0f7144ee04ca14cb3a5feefcc",2
435339366,"Helm of the Exile",5,26,"875883c96a5c5890356f6dcdf77afcad",0
436615288,"Ancient Apocalypse Cloak",5,30,"ccc5b4164104b566fb22ad9b65a5ba85",1
436695703,"TM-Cogburn Custom Plate",5,28,"935f8baedc1403de85cc2f0ea25d1c94",0
436836011,"Cosmic Wind III",3,28,"a360a937ed708c036153f09f4c3e04dc",2
437421244,"Froststrike Helm",5,26,"f344b1196d77c954211c3b8aaa1c4b98",0
438108034,"Tusked Allegiance Plate",5,28,"4762f1467aece59fc478edfa285144cc",0
438165659,"Phobos Warden Strides",5,29,"ac048201be889fd0ac25bd1f1d55f7ad",1
438224459,"Wing Discipline",5,28,"df4b57658c92070e599cfe0bf713e81b",0
438524081,"Inaugural Revelry Helm",5,26,"d330b273202f7be6346d4911d1b0423c",0
441033139,"Dogged Gage",5,27,"f9d72b7f79a1f4c023e333e6424aa8bb",1
442736573,"Gloves of the Exile",5,27,"9d8fd5ab3df6222a236dd48e6090d495",2
445618860,"Righteous Mark",5,30,"84af7bca4a8135fac866c03f72dc0338",0
445618861,"Righteous Mark",5,30,"84af7bca4a8135fac866c03f72dc0338",0
445618863,"Righteous Mark",5,30,"84af7bca4a8135fac866c03f72dc0338",0
446049665,"Warmind's Avatar Vambraces",5,27,"f33b356e3ed81db101be3e41d4ee405f",1
446438979,"Sovereign Hood",5,26,"7cbf314f7f00af5402658ae6a679e72e",2
447407759,"Gensym Knight Greaves",5,29,"2e06fa393abd487b52bab42ed3f00299",0
449270146,"Forged Machinist Plate",5,28,"dd95b347636a7663531e195b4100df78",0
449878234,"Phoenix Strife Type 0",5,28,"7ab009cac8045cc2f2d08a938cf5e344",0
450844637,"Solstice Robes (Majestic)",5,28,"e081e26dbb69f6b94ea887504ab17c38",2
452060094,"Refugee Gloves",2,27,"b83483ec1d77244514756fa62c6bf768",0
452177303,"Kairos Function Crown",5,26,"2c8f4936410042ae18451ed014f33993",2
455108040,"Helm of the Emperor's Champion",5,26,"b6853afff936a636a23ef6e7cd04266e",0
455108041,"Mask of Rull",5,26,"f7afc52c99eaeb5083e5617ba6c33e90",0
456484913,"Photosuede Mark",5,30,"d0047b6cc462af810da1b64098f025a5",0
457297858,"Atgeir 2T1",3,29,"8fc2c7162f2ae9343b7b04c55e856284",0
457617725,"Vestment of the Taken King",5,28,"132a7e3c25198f5a800bb842291e273e",2
458095280,"Crest of Alpha Lupi",6,28,"9ddd5eb2eee64925a01abdc4cd9830ad",0
458095281,"Actium War Rig",6,28,"1c53f341a42cddc22f06ae5948a8b39a",0
458095282,"Hallowfire Heart",6,28,"8aacd27b76e68afe6287a3984adeb601",0
458336260,"Illicit Sentry Gloves",5,27,"2a10c0317042e04a51f1b9c2758c88be",2
458336261,"Outlawed Sentry Gloves",5,27,"debc124c7778f4e993729bfae8c1ab56",2
458336262,"Notorious Sentry Gloves",5,27,"8aa8c859c13bb5705cae3277cfb0aa1f",2
459778797,"Refugee Mask",2,26,"c4e516ef59e975601dcfa9d45c50618b",1
459833058,"Iron Truage Vestments",5,28,"fa21f9c59d6df56bd530215d866fd124",2
460400687,"Farseeker's Reach",4,27,"b1fc6c78bc4866550b5b2db8c0a53c43",2
461025654,"Primal Siege Type 1",4,26,"90ccc0597bf5f1ff1dbfe8d661bb459d",0
461841403,"Gyrfalcon's Hauberk",6,28,"e6e10342a97eb3f6b974399ef7214e75",1
463563656,"Primal Siege Type 1",4,28,"0a22ada9c3655ae1494e680151e5b980",0
464814870,"Sublime Greaves",5,29,"da971e3446ff2c392a5caf5cb9272699",0
467207594,"BrayTech Researcher's Bond",5,30,"ec0696e710ab2729f8e1840d57c1c3b4",2
467612864,"Chiron's Cure",4,29,"180dfaf3876a3d9f9f0e3d71e2570b99",2
468456840,"Sunstead Mark (Majestic)",5,30,"5d217bef98c68f7c760e8c6cdf366167",0
468456841,"Sunstead Mark (Magnificent)",5,30,"5d217bef98c68f7c760e8c6cdf366167",0
468899627,"Binary Phoenix Mark",5,30,"ba2e44f4117f8b49a4808378084fff35",0
469005214,"Pyrrhic Ascent Boots",5,29,"f5c5995c2ab613a0d5373960652e0ae8",2
469031127,"Wyrmguard Helm",5,26,"edbe5d13a2dc284f68fa79c7a66e72a3",0
469333264,"Photosuede Vest",5,28,"fed1127b300cff22b383829dac9085a5",1
472691604,"Exodus Down Vest",5,28,"fa863ad4fd5838be5ca5f53b34b83b8b",1
473526496,"Iron Fellowship Vest",5,28,"98f627e7cfb5070d56d8e88cccc331d9",1
474076509,"Errant Knight 1.0",5,28,"951c76b56428f8f78fa0099f0fcd6791",1
474150341,"RPC Valiant",4,29,"fa9963fa5657a380b4e9cfad4ab27393",0
475652357,"Young Ahamkara's Spine",6,27,"e8ebba4e0fbbaf71de4bd188f072fe67",1
476513004,"Sunlit Grips",5,27,"361b03fe67314b556e058d68dac5b569",1
477057676,"Frumious Mask",5,26,"88de030a650ba305fa2d3483444305ff",1
477417894,"Solstice Vest (Renewed)",4,28,"bebd7e58794515d4f2196092ac43841f",1
478854451,"Timur's Iron Bond",5,30,"7ac00d7a53ada9ac2ed1bdc6710b19dc",2
479000083,"Kairos Function Plate",5,28,"4b0ff3dde383a35fbb4fde06d08bf865",0
479417869,"Lost Pacific Grips",5,27,"aa32c49f12b1a37eb86b984f994f6b66",1
479917491,"Mantle of Efrideet",5,30,"1604bb3be586f24465d9ee612b11a3fc",1
480133716,"Spacewalk Robes",5,28,"1ec45cb43100438b3d2e2d0a9b5ae008",2
480714723,"Simulator Gloves",5,27,"9464f040ab8503175350146f0bcd2e75",2
481073890,"Gensym Knight Robes",5,28,"6d96aaca2f1d390a7da26299a83b684f",2
481390023,"Iron Truage Casque",5,26,"678a29d75967e5086c49baa94fcdc297",1
482091581,"Hardcase Stompers",4,29,"3dc79061ca5df53949d0e36f4c1ea9d7",0
482198005,"Shadow Specter",4,28,"bc8084f98d636f7554af565cd5c7ce19",1
484126150,"Chiron's Cure",4,27,"ffd638e3a11176f2952b0a0859bbd9c0",2
485653258,"Ancient Apocalypse Strides",5,29,"dedcc45cb8108b5cf7c82709a9124c16",1
485774636,"Iron Remembrance Helm",5,26,"6b8b56a5100a8091e8807727be1166d6",0
486861531,"Atavistic Idol Helmet",5,26,"386cf927b16d63236b760ff837f0515a",0
489114030,"Philomath Gloves",5,27,"04e32056cfc941d30a120ed3d159923f",2
489480785,"High-Minded Complex",5,29,"fc59e45e349d3da387eb59a4559f012c",2
489743173,"Insight Unyielding Gauntlets",5,27,"8de5d2409c507e298a6733d046b96301",0
492834021,"Inaugural Revelry Hood",5,26,"755a1f0c459272220888cfb4987c23e3",2
493299171,"Errant Knight 1.0",5,27,"7418af314985b43045e38625bcdfad8a",1
493448176,"Illicit Invader Mask",5,26,"7d6dff168190a45926f56605a99f3db9",1
493448177,"Outlawed Invader Mask",5,26,"46b9419709e7b5e50f33ec3108c5e1bf",1
493448178,"Notorious Invader Mask",5,26,"c57341b7ede912aab46ecea6372b6223",1
493786073,"NPA ""Weir-Walker"" Helm",5,26,"977b57bfe3e59c0a795818df09f58df7",0
494475253,"Ossuary Boots",5,29,"85a06521300174d7159d4e35742bcc3b",2
494682309,"Massyrian's Draw",5,30,"6d4c06b47e30f4207fa82b9b3d47d427",2
495541988,"Hood of the Exile",5,26,"e7879d18489332b6a7f24803353bbf4b",2
498496285,"Spacewalk Cover",5,26,"b1a3611aad54ede50e1585dab6c1b861",2
498918879,"TM-Earp Custom Grips",5,27,"1260de30c13c48cf0b1f31d9da692147",1
500083158,"Vernal Growth Mark",5,30,"4dc392f577bdeb71e40543452e60d7e5",0
500363457,"Iron Symmachy Grips",5,27,"9c80ca09e8ce451bd2808e578c93f50f",1
502477449,"Gumshoe Gumption Vest",4,28,"0c1b506f86f8741765b419a5a5a1aa2b",1
503145555,"Sublime Gloves",5,27,"116c22caffcc28bdac4e08ff0039417b",2
503306433,"Mythos Hack 4.1",4,28,"b7b03e99881f0407286c2db1d876adee",1
503773817,"Insigne Shade Gloves",5,27,"169295b52f2ae5e0b6f9ac8fc2217502",2
505747572,"Praefectus Mask",5,26,"dc555a73967374d5611288e717d3422e",1
506100699,"Vigil of Heroes",5,30,"5842ae51f8c9a01baf0e919bffd13bd6",0
506181038,"TM-Cogburn Custom Mark",5,30,"fb0ad676bffab5bf8df7010df28a9fa8",0
508035927,"Midnight Exigent Helm",5,26,"621bc26d0c4f33856830bb79522c336c",0
508076356,"Flowing Vest (CODA)",5,28,"b08432f60ddf40c2f1d7e2532ce03709",1
508642129,"Vigil of Heroes",5,29,"63dfd19eafd895ae5d81bd569e1ec7cd",0
509238959,"Ancient Apocalypse Mark",5,30,"bdb04e3532962eb9732b895dce68d39e",0
509561140,"Substitutional Alloy Gloves",5,27,"4312acdef7710b744f62e34fbc470437",2
509561142,"Substitutional Alloy Gloves",5,27,"4312acdef7710b744f62e34fbc470437",2
509561143,"Substitutional Alloy Gloves",5,27,"4312acdef7710b744f62e34fbc470437",2
510020159,"Iron Fellowship Strides",5,29,"35e8570b00424e2becb3ec662d7ca598",1
510413482,"Solstice Mask (Majestic)",5,26,"076ab3abb7bd841d8b32341974a561af",1
510504540,"Khepri's Horn",6,26,"c7da6c00a574bbadaec01099a3134626",0
511170376,"Iron Truage Boots",5,29,"c2b52d74b386532086edb70171539602",1
511888814,"Secant Filaments",6,29,"bc6ee62eb2ace0a0a44347a3824e95dd",2
512463852,"Solstice Plate (Resplendent)",5,28,"4b007a553926404c379a4f5286c30094",0
513068903,"Intrepid Discovery Strides",5,29,"b9aea9e798cc1d9141f4777742f1fae8",1
514472007,"Prodigal Grasps",5,27,"409d31d2a6e131fe111ef7b9b17b95da",1
514586330,"Spacewalk Mark",5,30,"497333077960142d80ade161dfc59a74",0
515974643,"Solstice Grasps (Majestic)",5,27,"6c9be4216f978e78234c6211d9f0a063",1
516502270,"Firebreak Field",3,27,"cce0181e6a46ea96c067bb69f87b034a",0
516735972,"Candescent Gloves",5,27,"c38732b0fa0d0783de83ffc2562eedc2",2
517124228,"Lightkin Mark",5,30,"fce1124c72cc029755ecf9fd1ee3bd4e",0
518930465,"Solstice Grasps (Rekindled)",4,27,"e202a5200c47032795aedc5f6617fa16",1
519078295,"Helm of Righteousness",5,26,"1b440c6fa8e365f79ab6414023dbca14",0
523074950,"Veiled Tithes Mask",5,26,"71bef9401b83616b2c5776f62184da71",1
524862116,"Forged Machinist Helm",5,26,"61c51489dc7e03728a44aeecdb63a164",0
527342912,"Eidolon Pursuant Helm",5,26,"601b15dcaf00f6f1a89c7c048152abe7",0
527652447,"Exodus Down Mark",5,30,"7515e5469135032111a3a9a35fe50f8e",0
530515216,"Focusing Wraps",5,27,"5092c1466b02e989afe4568383128eb5",2
530515217,"Channeling Wraps",5,27,"aa4d96bc0b46130a6c157f06dc0e3371",2
530558102,"Phoenix Strife Type 0",5,27,"9c9d1aad60b8e7045d7b4fbc932d741a",0
531005896,"Solstice Cloak (Resplendent)",5,30,"ba4fc52342b659238ffef575aa577606",1
532168544,"Poison Promise Bond",5,30,"b99865f15dcb46e12f86c9268d19ad55",2
532728591,"Thorium Holt Gloves",5,27,"186fdf0b68f17bbeba9e383f2c8bd47f",2
533855986,"Xenos Vale IV",5,29,"dffaa94eaceaa94b4facf432e4f44acf",2
535551193,"Thunderhead Robes",5,28,"5dedc977dc5ce1d1b6d4a2eb761ea653",2
535937281,"Ketchkiller's Gloves",5,27,"88e131846c3b5623ef0f10a67b210f63",2
536106547,"Solstice Helm (Majestic)",5,26,"9ee30bdf14727160fb5d3a3e6fcd6f67",0
537041732,"Lion's Reign Mark",5,30,"5e2f3c38c2432ea3994dfe82fc159bbc",0
537272242,"Tangled Web Boots",5,29,"b1f5b40f9e620efd85314632fcc3725c",2
539189884,"Solstice Greaves (Majestic)",5,29,"88a9da197c5c0567cf4bcafc61311586",0
539497618,"Wildwood Strides",5,29,"1162816258d0de5ae6717a809d8b2773",1
539726822,"Refugee Boots",2,29,"cfdce436908a969a280a99ed7e759544",1
539816333,"Cinder Pinion Robes",5,28,"beb655f4c152f58d762490fddb18ebd6",2
539974843,"Cobra's Hood",5,30,"37819822d33d5dd7e0da0851082f5ab7",1
540625098,"Hood of the Taken King",5,26,"f1d38cbf2695a86a0f7bff8cb1764fd0",2
540653483,"Solstice Vest (Scorched)",3,28,"775ec5cad9c216ce77f11e9ea2dd46bf",1
545021994,"Solstice Hood (Resplendent)",5,26,"2b81dfa139352fd547b1a531ef39b467",2
545134223,"Tangled Web Mark",5,30,"8103327374b4565f90327ca747a64c0c",0
546003581,"Iron Intent Helm",5,26,"473590c9475d576dbe60ade54ed3147a",0
548290754,"Flowing Vest",5,28,"b08432f60ddf40c2f1d7e2532ce03709",1
548290755,"Floating Vest",5,28,"197ba084c20bbae06dece1502f319f42",1
548384250,"Kairos Function Boots",5,29,"b20d8ba9411e6e60e6782cd255d14327",2
548581042,"Insigne Shade Boots",5,29,"b3ba8b2bf63f308e9d98808e9a624f74",2
548907748,"Devastation Complex",5,29,"c40e4937fa8e704434f259e516381334",0
549246985,"Hardcase Helm",4,26,"3f353dd3c02a92f7422666426307a063",0
549825413,"Descending Echo Cage",5,28,"06096e59a10220fe5ab41fd326e32874",0
550258943,"Chiron's Cure",4,26,"ac2574fe59c39e8211b25e9fa70e9291",2
550583155,"Solstice Gloves (Resplendent)",5,27,"747f3f55da638deadead35f271ed2744",2
553373026,"Tangled Web Hood",5,26,"e29653891db6c238e39fa0cf530eeee5",2
554000115,"Thorium Holt Bond",5,30,"53af7272312556d03dbfd00acf34ecbd",2
555258620,"Veiled Tithes Cloak",5,30,"4a3b6f36533934e364685c0a7a14d23c",1
555828571,"Frumious Cloak",5,30,"9f561445587af4b65564299ef55cd678",1
557092665,"Dark Age Cloak",5,30,"236a2f3982ac44a5a6b9a7c999e89f91",1
557676195,"Cowl of Righteousness",5,26,"644c9c0bee6b5bd3dcbd299f459b77b8",1
558125905,"Frumious Mask",5,26,"88de030a650ba305fa2d3483444305ff",1
558210411,"Star-Crossed Footsteps",5,29,"7364d1fdee9ddece5817955f24ef2016",0
559176540,"Iron Symmachy Gloves",5,27,"1d203abf8496e3ff61461a3b27bae800",2
560455272,"Penumbral Mark",5,30,"e425e5dbbb30a8d0e8db457aa6ba8ec1",0
561808153,"Mantle of Efrideet",5,30,"9a7331baadd77bb77618c7e4a2216b69",1
561897072,"Deep Explorer Vestments",5,28,"a762edc85a391c03602de255951fb2eb",2
563461320,"Outlawed Reaper Greaves",5,29,"95b8f7cfae37c1994f66856b5bc95a9b",0
563461321,"Illicit Reaper Greaves",5,29,"30fa3b5e7569ca2f1f84d0c1861ea209",0
563461323,"Notorious Reaper Greaves",5,29,"342de5c8f2f7e16da495061377cd0b8d",0
563606995,"Woven Firesmith Boots",5,29,"fc4e5771632fabc7112f055ad1cf01a7",1
569251271,"Exodus Down Gloves",5,27,"fd071315ac523e6893bbc2c705adaae6",2
569434520,"Reverie Dawn Boots",5,29,"8a250dd89a527d2bf79e638b58da7a59",2
